Local_Date_Time,RIC,Price,Volume
2021-04-08,ADI.O,162.12,307416
2021-04-09,ADI.O,161.24,284041
2021-04-12,ADI.O,159.73,199482
2021-04-13,ADI.O,159.16,193061
2021-04-14,ADI.O,158.46,293011
2021-04-15,ADI.O,160.71,304300
2021-04-16,ADI.O,159.51,284403
2021-04-19,ADI.O,156.91,672063
2021-04-20,ADI.O,154.47,243656
2021-04-21,ADI.O,158.29,374906
2021-04-22,ADI.O,155.37,327321
2021-04-23,ADI.O,159.02,343555
2021-04-26,ADI.O,160.64,217947
2021-04-27,ADI.O,159.55,732993
2021-04-28,ADI.O,156.06,374769
2021-04-29,ADI.O,158.01,340515
2021-04-30,ADI.O,153.16,535238
2021-05-03,ADI.O,151.32,378066
2021-05-04,ADI.O,151.91,426012
2021-05-05,ADI.O,153.93,387163
2021-05-06,ADI.O,155.42,292404
2021-05-07,ADI.O,157.26,270509
2021-05-10,ADI.O,150.79,433549
2021-05-11,ADI.O,150.84,148861
2021-05-12,ADI.O,146.05,489853
2021-05-13,ADI.O,146.63,661284
2021-05-14,ADI.O,149.61,444846
2021-05-17,ADI.O,148.1,375687
2021-05-18,ADI.O,145.89,337416
2021-05-19,ADI.O,153.12,499923
2021-05-20,ADI.O,159.47,411962
2021-05-21,ADI.O,159.36,506043
2021-05-24,ADI.O,162.51,489935
2021-05-25,ADI.O,163.72,174436
2021-05-26,ADI.O,163.88,262961
2021-05-27,ADI.O,163.21,579506
2021-05-28,ADI.O,164.6,275733
2021-06-01,ADI.O,163.69,272923
2021-06-02,ADI.O,164.5,243455
2021-06-03,ADI.O,162.07,280289
2021-06-04,ADI.O,165.58,331482
2021-06-07,ADI.O,164.48,197827
2021-06-08,ADI.O,164.91,208720
2021-06-09,ADI.O,166.37,314408
2021-06-10,ADI.O,167.34,239598
2021-06-11,ADI.O,167.6,262354
2021-06-14,ADI.O,168.44,242349
2021-06-15,ADI.O,167.62,578871
2021-06-16,ADI.O,166.02,310110
2021-06-17,ADI.O,166.22,471981
2021-06-18,ADI.O,162.19,1010616
2021-06-21,ADI.O,164.15,353866
2021-06-22,ADI.O,163.67,697294
2021-06-23,ADI.O,163.63,272176
2021-06-24,ADI.O,167.04,206959
2021-06-25,ADI.O,167.66,447469
2021-06-28,ADI.O,170.57,265116
2021-06-29,ADI.O,171.4,447678
2021-06-30,ADI.O,172.16,344378
2021-07-01,ADI.O,169.17,348304
2021-07-02,ADI.O,170.67,211166
2021-07-06,ADI.O,168.32,298206
2021-07-07,ADI.O,165.43,234403
2021-07-08,ADI.O,163.91,298659
2021-07-09,ADI.O,166.27,273601
2021-07-12,ADI.O,167.55,173218
2021-07-13,ADI.O,167.26,136334
2021-07-14,ADI.O,166.16,272449
2021-07-15,ADI.O,163.66,693441
2021-07-16,ADI.O,160.44,319159
2021-07-19,ADI.O,158.98,236899
2021-07-20,ADI.O,160.91,337878
2021-07-21,ADI.O,164.84,306761
2021-07-22,ADI.O,162.02,649350
2021-07-23,ADI.O,163.55,179972
2021-07-26,ADI.O,163.9,318999
2021-07-27,ADI.O,162.59,528647
2021-07-28,ADI.O,164.04,532924
2021-07-29,ADI.O,166.54,227252
2021-07-30,ADI.O,167.42,237787
2021-08-02,ADI.O,167.62,167415
2021-08-03,ADI.O,168.68,154356
2021-08-04,ADI.O,172.58,183622
2021-08-05,ADI.O,169.93,161017
2021-08-06,ADI.O,171.13,305059
2021-08-09,ADI.O,171.31,140800
2021-08-10,ADI.O,171.0,217733
2021-08-11,ADI.O,170.46,188729
2021-08-12,ADI.O,168.58,130341
2021-08-13,ADI.O,170.08,158846
2021-08-16,ADI.O,171.07,182027
2021-08-17,ADI.O,166.3,318949
2021-08-18,ADI.O,165.78,257967
2021-08-19,ADI.O,166.79,413194
2021-08-20,ADI.O,166.64,318703
2021-08-23,ADI.O,169.63,497961
2021-08-24,ADI.O,165.85,382218
2021-08-25,ADI.O,164.0,1752704
2021-08-26,ADI.O,167.36,1085954
2021-08-27,ADI.O,166.48,1802379
2021-08-30,ADI.O,166.98,494066
2021-08-31,ADI.O,162.95,1468381
2021-09-01,ADI.O,161.11,477399
2020-09-01,ADP.O,138.53,223294
2020-09-02,ADP.O,142.48,230140
2020-09-03,ADP.O,139.14,364266
2020-09-04,ADP.O,138.53,566659
2020-09-08,ADP.O,135.89,337082
2020-09-09,ADP.O,137.26,318133
2020-09-10,ADP.O,131.9,262023
2020-09-11,ADP.O,133.44,191601
2020-09-14,ADP.O,136.57,1355380
2020-09-15,ADP.O,136.97,329437
2020-09-16,ADP.O,137.71,218902
2020-09-17,ADP.O,137.87,263230
2020-09-18,ADP.O,135.09,607671
2020-09-21,ADP.O,131.03,240614
2020-09-22,ADP.O,132.91,238560
2020-09-23,ADP.O,128.72,363763
2020-09-24,ADP.O,130.8,215795
2020-09-25,ADP.O,134.54,283459
2020-09-28,ADP.O,137.31,422475
2020-09-29,ADP.O,137.54,215466
2020-09-30,ADP.O,139.49,586365
2020-10-01,ADP.O,137.7,232681
2020-10-02,ADP.O,138.67,185233
2020-10-05,ADP.O,140.96,278439
2020-10-06,ADP.O,142.26,318335
2020-10-07,ADP.O,143.73,442158
2020-10-08,ADP.O,147.01,225678
2020-10-09,ADP.O,149.85,429333
2020-10-12,ADP.O,150.58,520077
2020-10-13,ADP.O,149.69,759677
2020-10-14,ADP.O,148.51,420444
2020-10-15,ADP.O,147.39,301572
2020-10-16,ADP.O,148.42,191983
2020-10-19,ADP.O,145.05,208874
2020-10-20,ADP.O,146.62,140472
2020-10-21,ADP.O,146.85,153093
2020-10-22,ADP.O,148.85,265183
2020-10-23,ADP.O,149.2,99595
2020-10-26,ADP.O,145.77,164222
2020-10-27,ADP.O,146.03,144717
2020-10-28,ADP.O,155.08,388664
2020-10-29,ADP.O,158.19,257146
2020-10-30,ADP.O,157.96,792897
2020-11-02,ADP.O,161.46,374218
2020-11-03,ADP.O,166.48,258876
2020-11-04,ADP.O,164.58,297839
2020-11-05,ADP.O,162.71,298944
2020-11-06,ADP.O,166.23,225056
2020-11-09,ADP.O,169.89,273911
2020-11-10,ADP.O,171.07,259634
2020-11-11,ADP.O,171.87,279933
2020-11-12,ADP.O,169.43,158622
2020-11-13,ADP.O,171.63,179495
2020-11-16,ADP.O,177.05,388543
2020-11-17,ADP.O,176.15,216905
2020-11-18,ADP.O,173.16,303080
2020-11-19,ADP.O,173.63,174198
2020-11-20,ADP.O,171.27,239539
2020-11-23,ADP.O,172.06,169840
2020-11-24,ADP.O,175.27,291591
2020-11-25,ADP.O,174.08,141062
2020-11-27,ADP.O,175.25,73295
2020-11-30,ADP.O,173.88,883796
2020-12-01,ADP.O,174.67,344732
2020-12-02,ADP.O,171.58,497290
2020-12-03,ADP.O,172.09,195864
2020-12-04,ADP.O,174.79,161369
2020-12-07,ADP.O,174.57,174671
2020-12-08,ADP.O,174.53,189130
2020-12-09,ADP.O,173.84,351281
2020-12-10,ADP.O,172.0,424994
2020-12-11,ADP.O,173.53,300440
2020-12-14,ADP.O,173.15,989241
2020-12-15,ADP.O,175.75,296117
2020-12-16,ADP.O,175.59,253740
2020-12-17,ADP.O,177.34,238582
2020-12-18,ADP.O,179.24,1546636
2020-12-21,ADP.O,177.49,318414
2020-12-22,ADP.O,176.34,125331
2020-12-23,ADP.O,175.19,225557
2020-12-24,ADP.O,176.56,49132
2020-12-28,ADP.O,176.61,147919
2020-12-29,ADP.O,174.87,181780
2020-12-30,ADP.O,173.81,131450
2020-12-31,ADP.O,176.2,300321
2021-01-04,ADP.O,168.96,388601
2021-01-05,ADP.O,168.49,227269
2021-01-06,ADP.O,167.9,228584
2021-01-07,ADP.O,168.85,353697
2021-01-08,ADP.O,171.05,751249
2021-01-11,ADP.O,168.51,284894
2021-01-12,ADP.O,169.06,239058
2021-01-13,ADP.O,164.66,395483
2021-01-14,ADP.O,161.91,654377
2021-01-15,ADP.O,161.12,1181282
2021-01-19,ADP.O,161.98,357974
2021-01-20,ADP.O,162.35,238143
2021-01-21,ADP.O,161.03,208878
2021-01-22,ADP.O,161.98,435606
2021-01-25,ADP.O,163.68,207573
2021-01-26,ADP.O,164.53,224937
2021-01-27,ADP.O,165.67,331856
2021-01-28,ADP.O,166.75,222682
2021-01-29,ADP.O,165.12,635910
2021-02-01,ADP.O,166.35,247606
2021-02-02,ADP.O,168.38,210400
2021-02-03,ADP.O,166.83,434848
2021-02-04,ADP.O,170.56,323662
2021-02-05,ADP.O,167.28,285923
2021-02-08,ADP.O,167.92,235808
2021-02-09,ADP.O,167.38,280165
2021-02-10,ADP.O,166.94,231817
2021-02-11,ADP.O,166.8,186416
2021-02-12,ADP.O,167.03,269457
2021-02-16,ADP.O,166.16,373755
2021-02-17,ADP.O,167.13,328511
2021-02-18,ADP.O,172.6,334354
2021-02-19,ADP.O,169.29,240062
2021-02-22,ADP.O,170.82,345741
2021-02-23,ADP.O,172.065,202560
2021-02-24,ADP.O,176.62,244484
2021-02-25,ADP.O,175.53,385897
2021-02-26,ADP.O,174.02,633933
2021-03-01,ADP.O,177.5,316549
2021-03-02,ADP.O,174.94,421427
2021-03-03,ADP.O,174.49,286028
2021-03-04,ADP.O,171.01,228262
2021-03-05,ADP.O,178.26,265736
2021-03-08,ADP.O,180.42,376822
2021-03-09,ADP.O,183.06,324931
2021-03-10,ADP.O,182.07,423840
2021-03-11,ADP.O,181.56,233132
2021-03-12,ADP.O,182.77,246478
2021-03-15,ADP.O,189.08,382396
2021-03-16,ADP.O,188.28,315431
2021-03-17,ADP.O,187.88,385320
2021-03-18,ADP.O,186.06,259578
2021-03-19,ADP.O,183.93,4357350
2021-03-22,ADP.O,184.39,402486
2021-03-23,ADP.O,184.04,267899
2021-03-24,ADP.O,185.27,206139
2021-03-25,ADP.O,187.0,326099
2021-03-26,ADP.O,192.69,266523
2021-03-29,ADP.O,192.5,206428
2021-03-30,ADP.O,187.89,231092
2021-03-31,ADP.O,188.47,487500
2021-04-01,ADP.O,189.4,178870
2021-04-05,ADP.O,193.07,276534
2021-04-06,ADP.O,189.41,203743
2021-04-07,ADP.O,185.81,313741
2021-04-08,ADP.O,188.2,381409
2021-04-09,ADP.O,189.44,168120
2021-04-12,ADP.O,189.76,220510
2021-04-13,ADP.O,191.92,298914
2021-04-14,ADP.O,191.15,172745
2021-04-15,ADP.O,191.89,235996
2021-04-16,ADP.O,192.94,277185
2021-04-19,ADP.O,192.75,320459
2021-04-20,ADP.O,192.81,203472
2021-04-21,ADP.O,194.31,212390
2021-04-22,ADP.O,194.83,185865
2021-04-23,ADP.O,195.86,281253
2021-04-26,ADP.O,195.14,193637
2021-04-27,ADP.O,195.89,208491
2021-04-28,ADP.O,186.62,282448
2021-04-29,ADP.O,188.4,158045
2021-04-30,ADP.O,186.99,524985
2021-05-03,ADP.O,191.46,230722
2021-05-04,ADP.O,193.97,348678
2021-05-05,ADP.O,193.66,315349
2021-05-06,ADP.O,195.32,224183
2021-05-07,ADP.O,194.89,253542
2021-05-10,ADP.O,194.4,624287
2021-05-11,ADP.O,194.47,122022
2021-05-12,ADP.O,189.44,308671
2021-05-13,ADP.O,192.52,236508
2021-05-14,ADP.O,194.64,167608
2021-05-17,ADP.O,194.57,166524
2021-05-18,ADP.O,192.54,284516
2021-05-19,ADP.O,190.84,238830
2021-05-20,ADP.O,194.14,192972
2021-05-21,ADP.O,195.28,195876
2021-05-24,ADP.O,197.04,206169
2021-05-25,ADP.O,195.2,153917
2021-05-26,ADP.O,194.38,157666
2021-05-27,ADP.O,197.24,2326412
2021-05-28,ADP.O,196.02,238134
2021-06-01,ADP.O,196.71,186263
2021-06-02,ADP.O,198.44,204768
2021-06-03,ADP.O,196.99,260012
2021-06-04,ADP.O,197.72,227158
2021-06-07,ADP.O,196.72,185955
2021-06-08,ADP.O,198.88,197928
2021-06-09,ADP.O,198.19,190425
2021-06-10,ADP.O,200.06,191297
2021-06-11,ADP.O,199.65,208774
2021-06-14,ADP.O,199.17,354429
2021-06-15,ADP.O,199.03,215552
2021-06-16,ADP.O,197.23,302726
2021-06-17,ADP.O,197.5,286362
2021-06-18,ADP.O,192.9,979381
2021-06-21,ADP.O,196.47,264660
2021-06-22,ADP.O,196.79,251068
2021-06-23,ADP.O,195.23,153127
2021-06-24,ADP.O,196.08,222580
2021-06-25,ADP.O,197.36,598196
2021-06-28,ADP.O,196.63,186974
2021-06-29,ADP.O,197.62,149628
2021-06-30,ADP.O,198.62,285442
2021-07-01,ADP.O,199.81,149107
2021-07-02,ADP.O,201.48,265638
2021-07-06,ADP.O,201.11,231760
2021-07-07,ADP.O,203.34,193146
2021-07-08,ADP.O,201.86,251182
2021-07-09,ADP.O,203.72,600844
2021-07-12,ADP.O,203.75,230166
2021-07-13,ADP.O,203.91,174115
2021-07-14,ADP.O,204.5,304101
2021-07-15,ADP.O,207.03,267822
2021-07-16,ADP.O,205.6,446884
2021-07-19,ADP.O,201.68,348382
2021-07-20,ADP.O,203.14,428103
2021-07-21,ADP.O,204.47,240768
2021-07-22,ADP.O,203.29,131216
2021-07-23,ADP.O,206.08,151248
2021-07-26,ADP.O,206.27,204070
2021-07-27,ADP.O,207.89,222795
2021-07-28,ADP.O,206.88,205785
2021-07-29,ADP.O,208.83,154353
2021-07-30,ADP.O,209.63,306731
2021-08-02,ADP.O,209.45,146956
2021-08-03,ADP.O,213.44,175848
2021-08-04,ADP.O,212.0,253873
2021-08-05,ADP.O,213.29,116497
2021-08-06,ADP.O,213.0,149477
2021-08-09,ADP.O,213.7,96739
2021-08-10,ADP.O,216.72,350268
2021-08-11,ADP.O,216.25,215175
2021-08-12,ADP.O,214.9,152700
2021-08-13,ADP.O,215.17,103300
2021-08-16,ADP.O,216.56,237782
2021-08-17,ADP.O,214.8,157775
2021-08-18,ADP.O,208.47,235314
2021-08-19,ADP.O,211.12,175180
2021-08-20,ADP.O,211.58,665874
2021-08-23,ADP.O,211.73,150912
2021-08-24,ADP.O,208.19,149936
2021-08-25,ADP.O,208.19,137312
2021-08-26,ADP.O,207.08,216554
2021-08-27,ADP.O,208.96,187125
2021-08-30,ADP.O,209.07,138213
2021-08-31,ADP.O,209.04,479582
2021-09-01,ADP.O,206.86,180999
2020-09-01,ADSK.O,253.51,139267
2020-09-02,ADSK.O,261.35,114656
2020-09-03,ADSK.O,242.09,194925
2020-09-04,ADSK.O,233.88,157261
2020-09-08,ADSK.O,224.36,209053
2020-09-09,ADSK.O,232.78,187278
2020-09-10,ADSK.O,228.2,150882
2020-09-11,ADSK.O,227.48,112883
2020-09-14,ADSK.O,229.83,115558
2020-09-15,ADSK.O,235.87,126878
2020-09-16,ADSK.O,230.76,112960
2020-09-17,ADSK.O,226.97,135669
2020-09-18,ADSK.O,225.13,399570
2020-09-21,ADSK.O,227.64,160806
2020-09-22,ADSK.O,229.56,91231
2020-09-23,ADSK.O,221.87,174290
2020-09-24,ADSK.O,220.96,98662
2020-09-25,ADSK.O,227.8,136524
2020-09-28,ADSK.O,232.15,165283
2020-09-29,ADSK.O,232.92,72171
2020-09-30,ADSK.O,231.01,338683
2020-10-01,ADSK.O,233.96,97848
2020-10-02,ADSK.O,225.56,138593
2020-10-05,ADSK.O,228.93,125935
2020-10-06,ADSK.O,228.01,119759
2020-10-07,ADSK.O,233.01,130539
2020-10-08,ADSK.O,234.31,127267
2020-10-09,ADSK.O,237.5,110589
2020-10-12,ADSK.O,242.12,193024
2020-10-13,ADSK.O,244.09,157557
2020-10-14,ADSK.O,246.7,105699
2020-10-15,ADSK.O,252.03,116720
2020-10-16,ADSK.O,259.97,161679
2020-10-19,ADSK.O,259.94,181561
2020-10-20,ADSK.O,257.34,90760
2020-10-21,ADSK.O,254.01,81095
2020-10-22,ADSK.O,252.76,70061
2020-10-23,ADSK.O,254.42,59916
2020-10-26,ADSK.O,249.13,91571
2020-10-27,ADSK.O,250.6,322169
2020-10-28,ADSK.O,237.62,159630
2020-10-29,ADSK.O,242.84,159491
2020-10-30,ADSK.O,235.54,212749
2020-11-02,ADSK.O,240.74,131574
2020-11-03,ADSK.O,248.31,88286
2020-11-04,ADSK.O,245.89,207444
2020-11-05,ADSK.O,255.92,204700
2020-11-06,ADSK.O,259.41,106018
2020-11-09,ADSK.O,262.61,225213
2020-11-10,ADSK.O,247.22,203192
2020-11-11,ADSK.O,246.79,144123
2020-11-12,ADSK.O,245.71,97634
2020-11-13,ADSK.O,251.0,240971
2020-11-16,ADSK.O,248.79,137330
2020-11-17,ADSK.O,252.71,145390
2020-11-18,ADSK.O,252.22,115165
2020-11-19,ADSK.O,256.88,142940
2020-11-20,ADSK.O,254.89,186153
2020-11-23,ADSK.O,257.25,164204
2020-11-24,ADSK.O,258.97,136656
2020-11-25,ADSK.O,271.24,151464
2020-11-27,ADSK.O,272.81,70132
2020-11-30,ADSK.O,280.23,1059730
2020-12-01,ADSK.O,279.11,191833
2020-12-02,ADSK.O,277.06,109794
2020-12-03,ADSK.O,277.29,93174
2020-12-04,ADSK.O,278.0,129116
2020-12-07,ADSK.O,280.8,125046
2020-12-08,ADSK.O,284.38,94144
2020-12-09,ADSK.O,279.42,139207
2020-12-10,ADSK.O,281.16,136783
2020-12-11,ADSK.O,279.68,133316
2020-12-14,ADSK.O,288.33,136463
2020-12-15,ADSK.O,287.53,146966
2020-12-16,ADSK.O,292.17,185403
2020-12-17,ADSK.O,297.35,143598
2020-12-18,ADSK.O,305.0,849822
2020-12-21,ADSK.O,300.88,128043
2020-12-22,ADSK.O,303.86,140804
2020-12-23,ADSK.O,300.18,108847
2020-12-24,ADSK.O,301.39,22551
2020-12-28,ADSK.O,299.65,71054
2020-12-29,ADSK.O,298.11,67002
2020-12-30,ADSK.O,299.41,63890
2020-12-31,ADSK.O,305.34,176981
2021-01-04,ADSK.O,296.84,176577
2021-01-05,ADSK.O,301.7,112924
2021-01-06,ADSK.O,302.87,177475
2021-01-07,ADSK.O,315.2,194822
2021-01-08,ADSK.O,319.85,150689
2021-01-11,ADSK.O,317.81,107811
2021-01-12,ADSK.O,320.13,109096
2021-01-13,ADSK.O,314.33,100711
2021-01-14,ADSK.O,311.11,135504
2021-01-15,ADSK.O,308.51,154985
2021-01-19,ADSK.O,310.97,237681
2021-01-20,ADSK.O,308.58,183389
2021-01-21,ADSK.O,306.46,127951
2021-01-22,ADSK.O,299.17,121880
2021-01-25,ADSK.O,293.64,131882
2021-01-26,ADSK.O,291.75,94645
2021-01-27,ADSK.O,273.47,174672
2021-01-28,ADSK.O,284.22,120124
2021-01-29,ADSK.O,277.43,187154
2021-02-01,ADSK.O,286.32,123626
2021-02-02,ADSK.O,294.61,116963
2021-02-03,ADSK.O,292.85,97597
2021-02-04,ADSK.O,300.49,109845
2021-02-05,ADSK.O,305.86,111481
2021-02-08,ADSK.O,302.81,87524
2021-02-09,ADSK.O,304.5,70376
2021-02-10,ADSK.O,301.71,81864
2021-02-11,ADSK.O,300.21,124869
2021-02-12,ADSK.O,305.14,121547
2021-02-16,ADSK.O,308.22,97535
2021-02-17,ADSK.O,302.52,91328
2021-02-18,ADSK.O,300.72,100189
2021-02-19,ADSK.O,305.4,99847
2021-02-22,ADSK.O,297.7,112191
2021-02-23,ADSK.O,290.25,136073
2021-02-24,ADSK.O,298.91,136141
2021-02-25,ADSK.O,284.03,134389
2021-02-26,ADSK.O,276.0,310767
2021-03-01,ADSK.O,284.27,182534
2021-03-02,ADSK.O,277.92,127221
2021-03-03,ADSK.O,269.3,191936
2021-03-04,ADSK.O,265.44,173532
2021-03-05,ADSK.O,267.39,164162
2021-03-08,ADSK.O,253.1,155335
2021-03-09,ADSK.O,263.97,237479
2021-03-10,ADSK.O,263.64,107751
2021-03-11,ADSK.O,274.36,144780
2021-03-12,ADSK.O,268.11,101016
2021-03-15,ADSK.O,273.02,107385
2021-03-16,ADSK.O,275.01,88708
2021-03-17,ADSK.O,272.84,112878
2021-03-18,ADSK.O,263.44,138884
2021-03-19,ADSK.O,261.5,483239
2021-03-22,ADSK.O,265.96,184489
2021-03-23,ADSK.O,269.0,107731
2021-03-24,ADSK.O,263.18,161195
2021-03-25,ADSK.O,262.19,100719
2021-03-26,ADSK.O,269.01,155285
2021-03-29,ADSK.O,270.78,108399
2021-03-30,ADSK.O,268.43,100187
2021-03-31,ADSK.O,277.15,275659
2021-04-01,ADSK.O,283.9,107001
2021-04-05,ADSK.O,288.32,104638
2021-04-06,ADSK.O,285.5,172808
2021-04-07,ADSK.O,286.12,88921
2021-04-08,ADSK.O,293.43,119678
2021-04-09,ADSK.O,297.57,180396
2021-04-12,ADSK.O,294.5,83100
2021-04-13,ADSK.O,295.35,111091
2021-04-14,ADSK.O,294.35,131592
2021-04-15,ADSK.O,298.86,115342
2021-04-16,ADSK.O,300.16,141624
2021-04-19,ADSK.O,290.2,153268
2021-04-20,ADSK.O,286.36,111879
2021-04-21,ADSK.O,288.87,153809
2021-04-22,ADSK.O,288.0,91041
2021-04-23,ADSK.O,295.27,154005
2021-04-26,ADSK.O,299.34,86110
2021-04-27,ADSK.O,297.87,99713
2021-04-28,ADSK.O,299.23,147385
2021-04-29,ADSK.O,296.28,87823
2021-04-30,ADSK.O,291.91,144315
2021-05-03,ADSK.O,287.5,65636
2021-05-04,ADSK.O,279.73,151549
2021-05-05,ADSK.O,281.08,96551
2021-05-06,ADSK.O,284.35,124036
2021-05-07,ADSK.O,285.76,90698
2021-05-10,ADSK.O,276.05,108593
2021-05-11,ADSK.O,277.42,70012
2021-05-12,ADSK.O,269.54,138691
2021-05-13,ADSK.O,269.72,109457
2021-05-14,ADSK.O,277.63,116457
2021-05-17,ADSK.O,274.78,95132
2021-05-18,ADSK.O,272.75,89489
2021-05-19,ADSK.O,273.97,90698
2021-05-20,ADSK.O,281.16,110661
2021-05-21,ADSK.O,281.68,119362
2021-05-24,ADSK.O,287.48,121500
2021-05-25,ADSK.O,289.47,173324
2021-05-26,ADSK.O,292.51,217768
2021-05-27,ADSK.O,286.67,685422
2021-05-28,ADSK.O,285.86,160738
2021-06-01,ADSK.O,281.3,114103
2021-06-02,ADSK.O,279.67,86376
2021-06-03,ADSK.O,274.47,107289
2021-06-04,ADSK.O,284.78,130135
2021-06-07,ADSK.O,278.89,119421
2021-06-08,ADSK.O,278.66,92123
2021-06-09,ADSK.O,275.5,114390
2021-06-10,ADSK.O,277.5,134508
2021-06-11,ADSK.O,277.51,108787
2021-06-14,ADSK.O,280.52,150657
2021-06-15,ADSK.O,276.76,173262
2021-06-16,ADSK.O,273.71,118084
2021-06-17,ADSK.O,276.34,118188
2021-06-18,ADSK.O,277.98,370821
2021-06-21,ADSK.O,283.22,128169
2021-06-22,ADSK.O,286.07,122204
2021-06-23,ADSK.O,283.67,77990
2021-06-24,ADSK.O,286.96,82787
2021-06-25,ADSK.O,288.74,485269
2021-06-28,ADSK.O,293.36,123679
2021-06-29,ADSK.O,297.74,153416
2021-06-30,ADSK.O,291.9,143922
2021-07-01,ADSK.O,293.7,103367
2021-07-02,ADSK.O,297.74,128591
2021-07-06,ADSK.O,295.6,155464
2021-07-07,ADSK.O,296.11,116010
2021-07-08,ADSK.O,294.47,95477
2021-07-09,ADSK.O,295.38,136310
2021-07-12,ADSK.O,291.93,88347
2021-07-13,ADSK.O,296.42,139712
2021-07-14,ADSK.O,297.1,126329
2021-07-15,ADSK.O,294.79,110695
2021-07-16,ADSK.O,293.33,103522
2021-07-19,ADSK.O,287.31,115487
2021-07-20,ADSK.O,296.12,160636
2021-07-21,ADSK.O,301.78,99762
2021-07-22,ADSK.O,308.51,104939
2021-07-23,ADSK.O,312.65,97356
2021-07-26,ADSK.O,313.62,103676
2021-07-27,ADSK.O,308.25,100968
2021-07-28,ADSK.O,313.13,127582
2021-07-29,ADSK.O,320.5,136961
2021-07-30,ADSK.O,321.13,141631
2021-08-02,ADSK.O,322.07,57433
2021-08-03,ADSK.O,327.61,84428
2021-08-04,ADSK.O,329.09,103665
2021-08-05,ADSK.O,328.82,97977
2021-08-06,ADSK.O,332.77,117419
2021-08-09,ADSK.O,332.77,53827
2021-08-10,ADSK.O,331.28,63091
2021-08-11,ADSK.O,328.64,125701
2021-08-12,ADSK.O,332.05,74347
2021-08-13,ADSK.O,332.78,98504
2021-08-16,ADSK.O,330.18,88139
2021-08-17,ADSK.O,324.7,92095
2021-08-18,ADSK.O,323.52,82117
2021-08-19,ADSK.O,330.35,85705
2021-08-20,ADSK.O,334.38,146879
2021-08-23,ADSK.O,336.76,97311
2021-08-24,ADSK.O,341.07,66137
2021-08-25,ADSK.O,342.27,80517
2021-08-26,ADSK.O,310.19,109030
2021-08-27,ADSK.O,315.64,122823
2021-08-30,ADSK.O,313.39,129881
2021-08-31,ADSK.O,310.09,256945
2021-09-01,ADSK.O,303.24,124834
2020-10-01,AEP.O,83.06,453450
2020-10-02,AEP.O,85.3,204876
2020-10-05,AEP.O,87.05,510002
2020-10-06,AEP.O,88.43,255769
2020-10-07,AEP.O,88.61,214526
2020-10-08,AEP.O,89.38,175370
2020-10-09,AEP.O,89.82,221737
2020-10-12,AEP.O,90.48,200749
2020-10-13,AEP.O,89.23,292796
2020-10-14,AEP.O,89.34,202099
2020-10-15,AEP.O,89.54,130026
2020-10-16,AEP.O,91.52,163579
2020-10-19,AEP.O,91.28,225550
2020-10-20,AEP.O,90.68,271162
2020-10-21,AEP.O,90.4,209416
2020-10-22,AEP.O,92.2,184055
2020-10-23,AEP.O,91.88,266182
2020-10-26,AEP.O,93.59,223819
2020-10-27,AEP.O,92.53,142415
2020-10-28,AEP.O,90.32,436218
2020-10-29,AEP.O,90.54,171758
2020-10-30,AEP.O,89.93,413232
2020-11-02,AEP.O,91.23,296206
2020-11-03,AEP.O,90.89,261275
2020-11-04,AEP.O,90.15,231671
2020-11-05,AEP.O,90.71,247225
2020-11-06,AEP.O,90.92,254730
2020-11-09,AEP.O,90.26,380505
2020-11-10,AEP.O,90.79,514223
2020-11-11,AEP.O,91.15,224815
2020-11-12,AEP.O,89.635,175227
2020-11-13,AEP.O,89.87,198353
2020-11-16,AEP.O,89.21,454473
2020-11-17,AEP.O,86.73,306847
2020-11-18,AEP.O,84.13,223842
2020-11-19,AEP.O,82.45,398282
2020-11-20,AEP.O,82.49,466604
2020-11-23,AEP.O,83.41,460772
2020-11-24,AEP.O,84.82,716597
2020-11-25,AEP.O,85.37,309570
2020-11-27,AEP.O,84.92,90209
2020-11-30,AEP.O,84.89,768735
2020-12-01,AEP.O,85.21,404219
2020-12-02,AEP.O,85.87,290640
2020-12-03,AEP.O,84.74,343919
2020-12-04,AEP.O,83.39,243037
2020-12-07,AEP.O,83.84,438218
2020-12-08,AEP.O,83.49,338282
2020-12-09,AEP.O,83.6,273408
2020-12-10,AEP.O,82.48,308749
2020-12-11,AEP.O,82.76,393609
2020-12-14,AEP.O,82.21,538461
2020-12-15,AEP.O,84.29,340674
2020-12-16,AEP.O,82.83,348208
2020-12-17,AEP.O,83.86,395622
2020-12-18,AEP.O,83.29,10109065
2020-12-21,AEP.O,82.12,337544
2020-12-22,AEP.O,81.4,537074
2020-12-23,AEP.O,80.71,311431
2020-12-24,AEP.O,81.42,99641
2020-12-28,AEP.O,81.28,192815
2020-12-29,AEP.O,81.18,260586
2020-12-30,AEP.O,81.51,407848
2020-12-31,AEP.O,83.27,367343
2021-01-04,AEP.O,81.54,678559
2021-01-05,AEP.O,81.43,404856
2021-01-06,AEP.O,82.08,319345
2021-01-07,AEP.O,79.89,348361
2021-01-08,AEP.O,79.18,336179
2021-01-11,AEP.O,78.775,214756
2021-01-12,AEP.O,77.84,335886
2021-01-13,AEP.O,78.15,452155
2021-01-14,AEP.O,78.83,478808
2021-01-15,AEP.O,80.47,330684
2021-01-19,AEP.O,80.71,387969
2021-01-20,AEP.O,80.75,276418
